project_id,simulation_id,npv,rnd
p_729790,588,46,8
p_729790,480,23,10
p_729790,484,27,11
p_729790,487,39,13
p_729790,490,27,7
p_729790,491,-4,10
p_729790,550,42,13
p_729790,496,12,7
p_729790,497,28,8
p_729790,565,29,8
p_729790,970,29,9
p_729790,972,26,13
p_729790,974,31,13
p_729790,975,9,12
p_729790,953,41,12
p_729790,552,-5,8
p_729790,555,10,11
p_729790,556,39,9
p_729790,508,6,8
p_729790,569,29,10
p_729790,573,31,8
p_729790,574,33,13
p_729790,579,40,12
p_729790,747,24,12
p_729790,581,35,12
p_729790,584,14,10
p_729790,586,36,11
p_729790,723,27,8
p_729790,726,39,9
p_729790,727,6,7
p_729790,730,10,7
p_729790,737,35,9
p_729790,739,22,13
p_729790,740,31,12
p_729790,742,5,10
p_729790,746,35,10
p_729790,725,37,13
p_729790,622,10,14
p_729790,624,28,8
p_729790,634,9,11
p_729790,637,6,14
p_729790,641,33,12
p_729790,643,34,15
p_729790,644,31,9
p_729790,647,40,10
p_729790,705,35,14
p_729790,510,31,8
p_729790,525,9,10
p_729790,530,11,14
p_729790,538,7,11
p_729790,541,27,12
p_729790,542,34,13
p_729790,494,33,13
p_729790,702,28,9
p_729790,708,30,10
p_729790,710,11,13
p_729790,711,35,9
p_729790,713,7,12
p_729790,716,12,12
p_729790,718,23,12
p_729790,721,50,12
p_729790,614,41,12
p_729790,969,24,11
p_729790,813,7,13
p_729790,751,34,8
p_729790,754,19,7
p_729790,756,22,13
p_729790,759,31,10
p_729790,761,29,12
p_729790,763,44,14
p_729790,765,7,10
p_729790,768,39,11
p_729790,774,23,8
p_729790,873,10,13
p_729790,780,20,11
p_729790,781,32,12
p_729790,783,34,9
p_729790,786,29,8
p_729790,792,11,11
p_729790,799,29,10
p_729790,801,6,14
p_729790,804,35,11
p_729790,879,7,15
p_729790,818,8,11
p_729790,823,29,12
p_729790,836,36,13
p_729790,840,30,14
p_729790,859,6,9
p_729790,868,24,11
p_729790,870,10,8
p_729790,805,24,10
p_729790,881,10,11
p_729790,883,7,14
p_729790,885,34,10
p_729790,886,24,7
p_729790,887,7,8
p_729790,888,45,8
p_729790,892,7,11
p_729790,893,6,8
p_729790,936,12,8
p_729790,903,22,13
p_729790,930,26,13
p_729790,931,34,13
p_729790,934,40,12
p_729790,935,25,13
p_729790,944,27,12
p_729790,945,41,11
p_729790,952,5,13
p_729790,977,25,8
p_729790,956,-5,13
p_729790,961,12,11
p_729790,966,33,11
p_729790,968,42,12
p_729790,776,-6,12
p_729790,979,37,9
p_729790,986,24,13
p_729790,987,28,10
p_729790,989,46,12
p_729790,993,14,10
p_729790,994,27,12
p_729790,815,12,14
p_729790,902,31,12
p_729790,40,7,12
p_729790,9,33,9
p_729790,14,19,12
p_729790,8,33,13
p_729790,0,30,7
p_729790,1,7,15
p_729790,2,15,9
p_729790,3,30,7
p_729790,5,6,14
p_729790,31,7,14
p_729790,15,13,13
p_729790,18,5,12
p_729790,19,20,8
p_729790,22,9,9
p_729790,23,37,8
p_729790,25,39,9
p_729790,26,32,9
p_729790,29,16,8
p_729790,33,27,9
p_729790,34,45,8
p_729790,35,35,7
p_729790,36,45,12
p_729790,37,28,14
p_729790,38,29,11
p_729790,39,34,9
p_729790,28,42,9
p_729790,53,38,13
p_729790,42,26,10
p_729790,45,38,12
p_729790,46,32,12
p_729790,47,31,15
p_729790,48,27,12
p_729790,49,29,12
p_729790,50,29,10
p_729790,51,36,13
p_729790,41,28,12
p_729790,54,27,10
p_729790,52,46,13
p_729790,71,-5,9
p_729790,55,36,10
p_729790,57,30,12
p_729790,58,39,13
p_729790,62,37,7
p_729790,65,26,13
p_729790,67,41,13
p_729790,251,31,12
p_729790,116,34,13
p_729790,74,10,13
p_729790,75,32,11
p_729790,78,27,17
p_729790,79,28,12
p_729790,80,25,7
p_729790,81,-6,10
p_729790,84,9,8
p_729790,85,29,12
p_729790,69,44,10
p_729790,103,52,13
p_729790,89,36,13
p_729790,90,13,14
p_729790,91,33,14
p_729790,93,27,12
p_729790,96,7,10
p_729790,98,29,18
p_729790,99,19,9
p_729790,101,27,14
p_729790,115,36,13
p_729790,88,35,11
p_729790,104,12,11
p_729790,105,-6,14
p_729790,106,9,13
p_729790,108,22,8
p_729790,109,9,7
p_729790,110,13,8
p_729790,111,28,8
p_729790,112,37,11
p_729790,102,47,7
p_729790,131,23,12
p_729790,117,30,11
p_729790,118,27,12
p_729790,119,26,9
p_729790,120,26,8
p_729790,121,34,9
p_729790,122,27,11
p_729790,125,26,11
p_729790,127,30,13
p_729790,87,47,12
p_729790,132,42,12
p_729790,133,36,13
p_729790,136,41,9
p_729790,138,30,9
p_729790,139,43,12
p_729790,141,33,10
p_729790,142,23,14
p_729790,143,38,13
p_729790,128,43,13
p_729790,161,10,7
p_729790,147,46,9
p_729790,149,24,8
p_729790,151,12,13
p_729790,153,37,11
p_729790,155,18,14
p_729790,157,28,14
p_729790,158,33,7
p_729790,159,5,13
p_729790,173,-4,7
p_729790,145,45,10
p_729790,162,34,8
p_729790,164,40,7
p_729790,167,37,10
p_729790,168,10,12
p_729790,169,35,12
p_729790,170,9,12
p_729790,171,28,10
p_729790,172,27,9
p_729790,160,45,17
p_729790,194,36,9
p_729790,176,33,12
p_729790,177,32,12
p_729790,178,9,13
p_729790,179,34,13
p_729790,180,29,10
p_729790,184,11,11
p_729790,187,33,9
p_729790,188,-5,13
p_729790,195,43,11
p_729790,196,46,11
p_729790,199,17,18
p_729790,200,22,11
p_729790,192,33,8
p_729790,174,44,10
p_729790,144,25,12
p_729790,221,28,12
p_729790,207,16,10
p_729790,201,8,10
p_729790,202,9,12
p_729790,203,39,10
p_729790,205,9,10
p_729790,220,38,10
p_729790,209,33,11
p_729790,210,29,12
p_729790,212,33,11
p_729790,213,30,13
p_729790,214,21,11
p_729790,215,6,13
p_729790,218,32,11
p_729790,219,40,11
p_729790,206,9,11
p_729790,236,41,12
p_729790,224,15,11
p_729790,225,11,16
p_729790,227,6,13
p_729790,229,6,10
p_729790,230,29,9
p_729790,232,30,8
p_729790,233,11,9
p_729790,234,31,10
p_729790,439,24,10
p_729790,237,29,8
p_729790,238,36,14
p_729790,240,-4,9
p_729790,241,33,10
p_729790,242,11,10
p_729790,243,11,11
p_729790,245,19,12
p_729790,250,40,13
p_729790,235,31,9
p_729790,265,10,13
p_729790,255,7,13
p_729790,256,24,14
p_729790,258,20,11
p_729790,259,41,10
p_729790,260,23,9
p_729790,261,7,8
p_729790,262,19,14
p_729790,263,12,12
p_729790,278,29,7
p_729790,254,6,11
p_729790,267,6,10
p_729790,268,40,12
p_729790,269,7,13
p_729790,270,20,13
p_729790,271,33,9
p_729790,273,16,8
p_729790,275,11,11
p_729790,276,9,12
p_729790,264,7,7
p_729790,295,35,11
p_729790,280,9,10
p_729790,281,44,8
p_729790,283,37,12
p_729790,286,51,13
p_729790,287,30,14
p_729790,288,33,17
p_729790,289,28,11
p_729790,292,37,9
p_729790,296,15,8
p_729790,297,35,12
p_729790,298,20,11
p_729790,302,26,14
p_729790,303,37,9
p_729790,304,12,9
p_729790,306,27,11
p_729790,307,39,12
p_729790,294,28,11
p_729790,321,24,11
p_729790,311,15,12
p_729790,312,38,13
p_729790,313,15,11
p_729790,314,23,8
p_729790,316,28,10
p_729790,317,42,9
p_729790,318,19,9
p_729790,319,27,14
p_729790,309,26,10
p_729790,322,27,11
p_729790,324,18,11
p_729790,325,22,7
p_729790,326,34,13
p_729790,329,23,12
p_729790,320,7,8
p_729790,308,30,11
p_729790,279,10,7
p_729790,978,30,12
p_729790,336,25,14
p_729790,331,-7,16
p_729790,332,35,10
p_729790,333,26,8
p_729790,337,31,14
p_729790,339,7,14
p_729790,342,22,13
p_729790,343,7,11
p_729790,345,43,10
p_729790,348,12,14
p_729790,349,51,14
p_729790,350,41,13
p_729790,334,36,10
p_729790,387,9,13
p_729790,354,28,14
p_729790,355,13,12
p_729790,356,33,12
p_729790,357,43,8
p_729790,358,34,8
p_729790,359,41,13
p_729790,360,11,8
p_729790,362,24,8
p_729790,365,35,13
p_729790,399,23,8
p_729790,372,37,8
p_729790,375,24,13
p_729790,376,32,11
p_729790,377,30,14
p_729790,378,46,8
p_729790,379,8,10
p_729790,380,26,14
p_729790,382,28,13
p_729790,384,33,11
p_729790,388,51,14
p_729790,389,28,10
p_729790,390,24,11
p_729790,391,42,8
p_729790,392,38,9
p_729790,393,27,13
p_729790,396,31,7
p_729790,397,18,10
p_729790,398,26,12
p_729790,368,15,11
p_729790,400,20,8
p_729790,402,36,10
p_729790,405,11,12
p_729790,407,8,13
p_729790,412,37,11
p_729790,413,7,11
p_729790,414,33,13
p_729790,415,-7,12
p_729790,416,35,13
p_729790,454,7,9
p_729790,420,40,10
p_729790,424,16,8
p_729790,429,35,13
p_729790,431,14,13
p_729790,432,29,8
p_729790,433,27,13
p_729790,435,11,12
p_729790,437,27,13
p_729790,438,11,8
p_729790,471,25,14
p_729790,441,49,11
p_729790,442,20,8
p_729790,443,26,13
p_729790,444,32,11
p_729790,445,28,11
p_729790,446,21,8
p_729790,447,42,12
p_729790,450,-5,8
p_729790,452,13,9
p_729790,418,37,13
p_729790,455,35,13
p_729790,458,28,12
p_729790,459,9,10
p_729790,461,34,10
p_729790,462,42,14
p_729790,463,37,9
p_729790,464,24,10
p_729790,466,4,10
p_729790,469,30,9
p_729790,472,20,9
p_729790,473,31,11
p_729790,475,41,10
p_729790,476,12,11
p_729790,478,25,10
p_729790,479,19,11
p_729790,481,40,14
p_729790,352,35,14
p_729790,808,10,10
p_729790,488,28,12
p_729790,482,21,16
p_729790,483,29,13
p_729790,501,9,13
p_729790,486,27,12
p_729790,489,-5,13
p_729790,492,36,15
p_729790,493,38,9
p_729790,495,7,7
p_729790,498,37,14
p_729790,499,37,16
p_729790,500,35,11
p_729790,485,6,11
p_729790,549,46,10
p_729790,515,28,11
p_729790,504,34,10
p_729790,505,29,13
p_729790,506,31,13
p_729790,507,43,14
p_729790,509,33,18
p_729790,511,12,8
p_729790,512,7,13
p_729790,576,38,10
p_729790,514,41,15
p_729790,551,28,7
p_729790,516,15,13
p_729790,517,42,10
p_729790,518,11,12
p_729790,519,6,15
p_729790,520,28,7
p_729790,521,31,8
p_729790,522,23,8
p_729790,513,35,13
p_729790,537,8,10
p_729790,527,20,12
p_729790,528,7,13
p_729790,529,25,14
p_729790,531,39,11
p_729790,532,29,10
p_729790,533,40,7
p_729790,534,29,14
p_729790,548,8,13
p_729790,536,33,12
p_729790,526,21,7
p_729790,539,6,10
p_729790,540,29,12
p_729790,543,23,10
p_729790,544,36,9
p_729790,545,5,11
p_729790,546,8,11
p_729790,547,52,10
p_729790,535,40,10
p_729790,694,32,15
p_729790,564,31,7
p_729790,553,29,11
p_729790,554,22,12
p_729790,557,38,12
p_729790,558,5,10
p_729790,559,7,17
p_729790,560,25,10
p_729790,561,15,8
p_729790,523,10,13
p_729790,563,35,12
p_729790,503,11,12
p_729790,566,8,9
p_729790,567,32,12
p_729790,568,29,10
p_729790,570,23,14
p_729790,571,9,7
p_729790,572,-7,13
p_729790,575,11,10
p_729790,562,27,10
p_729790,524,36,9
p_729790,595,30,9
p_729790,582,32,11
p_729790,583,13,8
p_729790,585,31,10
p_729790,587,44,9
p_729790,589,34,14
p_729790,590,26,8
p_729790,591,7,14
p_729790,594,46,10
p_729790,578,28,12
p_729790,596,21,7
p_729790,597,8,8
p_729790,598,44,8
p_729790,599,22,8
p_729790,600,9,9
p_729790,601,20,11
p_729790,593,27,13
p_729790,577,23,14
p_729790,502,42,9
p_729790,697,24,12
p_729790,603,30,9
p_729790,669,32,15
p_729790,645,20,13
p_729790,606,26,9
p_729790,607,6,9
p_729790,609,7,9
p_729790,610,40,7
p_729790,612,4,14
p_729790,613,-5,13
p_729790,615,37,9
p_729790,616,36,8
p_729790,602,50,7
p_729790,630,42,9
p_729790,619,27,14
p_729790,620,29,11
p_729790,621,30,9
p_729790,623,46,11
p_729790,625,8,8
p_729790,626,13,11
p_729790,627,32,12
p_729790,628,28,9
p_729790,642,27,13
p_729790,618,7,13
p_729790,631,32,10
p_729790,632,9,10
p_729790,633,27,9
p_729790,635,24,12
p_729790,636,23,10
p_729790,638,27,7
p_729790,639,36,16
p_729790,640,22,11
p_729790,629,8,9
p_729790,657,6,12
p_729790,646,24,10
p_729790,648,30,10
p_729790,649,-6,9
p_729790,650,32,12
p_729790,651,29,12
p_729790,652,9,12
p_729790,654,30,10
p_729790,655,26,8
p_729790,617,8,10
p_729790,658,47,10
p_729790,659,7,13
p_729790,660,31,13
p_729790,661,27,8
p_729790,663,37,9
p_729790,664,19,12
p_729790,665,8,13
p_729790,666,11,8
p_729790,656,24,13
p_729790,682,31,12
p_729790,672,39,13
p_729790,673,36,18
p_729790,674,9,17
p_729790,675,-4,12
p_729790,676,50,10
p_729790,677,9,16
p_729790,679,36,9
p_729790,693,7,10
p_729790,681,9,14
p_729790,671,23,11
p_729790,683,7,13
p_729790,684,18,10
p_729790,687,24,11
p_729790,688,-5,13
p_729790,690,32,8
p_729790,691,31,13
p_729790,692,11,7
p_729790,680,6,8
p_729790,715,26,10
p_729790,698,37,10
p_729790,699,45,11
p_729790,703,33,8
p_729790,704,6,13
p_729790,706,23,8
p_729790,707,38,13
p_729790,709,9,16
p_729790,714,9,10
p_729790,717,27,13
p_729790,719,24,7
p_729790,720,24,10
p_729790,722,26,10
p_729790,724,31,16
p_729790,728,35,14
p_729790,729,37,12
p_729790,712,30,10
p_729790,670,10,15
p_729790,731,46,8
p_729790,749,35,16
p_729790,778,5,11
p_729790,750,35,8
p_729790,734,37,12
p_729790,748,23,14
p_729790,733,29,14
p_729790,735,32,8
p_729790,736,25,9
p_729790,738,27,10
p_729790,741,48,8
p_729790,743,29,12
p_729790,744,40,9
p_729790,745,4,10
p_729790,732,30,11
p_729790,898,30,14
p_729790,767,28,8
p_729790,752,21,15
p_729790,753,15,9
p_729790,755,21,10
p_729790,757,32,12
p_729790,758,14,12
p_729790,760,31,8
p_729790,762,33,11
p_729790,766,36,16
p_729790,769,40,12
p_729790,770,9,12
p_729790,771,42,12
p_729790,772,44,12
p_729790,773,48,11
p_729790,775,30,13
p_729790,777,23,13
p_729790,764,21,16
p_729790,795,15,11
p_729790,784,32,8
p_729790,785,27,13
p_729790,787,10,10
p_729790,788,31,11
p_729790,789,52,13
p_729790,790,25,10
p_729790,791,11,11
p_729790,807,23,9
p_729790,794,33,14
p_729790,782,19,11
p_729790,796,38,9
p_729790,797,24,13
p_729790,798,34,10
p_729790,800,28,7
p_729790,802,30,9
p_729790,803,28,12
p_729790,806,30,10
p_729790,793,20,14
p_729790,853,23,12
p_729790,821,28,8
p_729790,809,7,8
p_729790,810,30,9
p_729790,811,33,8
p_729790,812,34,12
p_729790,814,30,12
p_729790,816,32,15
p_729790,817,29,10
p_729790,820,13,10
p_729790,822,28,12
p_729790,824,38,12
p_729790,825,33,7
p_729790,826,30,10
p_729790,827,38,10
p_729790,828,30,12
p_729790,829,42,17
p_729790,819,34,9
p_729790,779,35,10
p_729790,844,8,8
p_729790,833,21,10
p_729790,834,40,10
p_729790,835,40,11
p_729790,837,11,13
p_729790,838,34,8
p_729790,839,22,12
p_729790,841,35,9
p_729790,852,31,14
p_729790,843,32,14
p_729790,832,51,9
p_729790,845,13,10
p_729790,846,25,11
p_729790,847,39,12
p_729790,848,32,7
p_729790,849,45,12
p_729790,850,42,11
p_729790,851,11,14
p_729790,842,31,8
p_729790,830,39,7
p_729790,899,28,11
p_729790,831,47,11
p_729790,865,29,10
p_729790,855,33,15
p_729790,856,6,13
p_729790,857,33,12
p_729790,858,25,12
p_729790,860,30,16
p_729790,861,51,12
p_729790,862,8,12
p_729790,863,20,11
p_729790,864,10,12
p_729790,854,-5,12
p_729790,882,7,8
p_729790,869,31,12
p_729790,871,32,14
p_729790,872,33,14
p_729790,874,29,13
p_729790,875,8,9
p_729790,876,35,14
p_729790,877,6,13
p_729790,897,30,8
p_729790,880,43,8
p_729790,867,9,7
p_729790,884,-5,10
p_729790,889,9,11
p_729790,890,34,14
p_729790,891,31,8
p_729790,894,25,13
p_729790,895,36,7
p_729790,896,31,8
p_729790,878,36,7
p_729790,947,9,9
p_729790,911,37,11
p_729790,900,29,11
p_729790,901,11,9
p_729790,904,27,8
p_729790,905,41,7
p_729790,906,45,9
p_729790,907,8,9
p_729790,908,34,7
p_729790,910,34,13
p_729790,948,15,8
p_729790,912,42,17
p_729790,913,32,13
p_729790,914,29,10
p_729790,915,46,12
p_729790,916,13,9
p_729790,917,27,16
p_729790,918,34,11
p_729790,909,43,9
p_729790,866,6,8
p_729790,932,39,11
p_729790,921,24,14
p_729790,922,34,14
p_729790,923,-4,8
p_729790,924,16,10
p_729790,925,47,11
p_729790,926,20,15
p_729790,927,30,8
p_729790,928,7,8
p_729790,946,23,8
p_729790,920,48,11
p_729790,933,35,12
p_729790,937,36,11
p_729790,938,32,15
p_729790,939,30,7
p_729790,940,10,13
p_729790,941,44,8
p_729790,942,8,12
p_729790,943,34,12
p_729790,929,16,8
p_729790,962,26,15
p_729790,949,32,10
p_729790,950,47,12
p_729790,951,32,13
p_729790,954,21,10
p_729790,955,32,10
p_729790,957,9,12
p_729790,958,30,10
p_729790,919,26,13
p_729790,960,9,13
p_729790,963,10,9
p_729790,964,9,10
p_729790,965,49,15
p_729790,967,33,10
p_729790,971,33,9
p_729790,973,33,7
p_729790,976,28,11
p_729790,959,37,14
p_729790,982,11,10
p_729790,980,30,11
p_729790,996,46,10
p_729790,983,23,11
p_729790,984,25,14
p_729790,985,4,10
p_729790,988,25,9
p_729790,990,15,9
p_729790,991,22,8
p_729790,992,30,8
p_729790,995,10,7
p_729790,981,35,13
p_729790,997,11,12
p_729790,998,26,17
p_729790,999,38,13
p_729790,1000,9,10
